domain,status,source,url,failure_reason
u-bordeaux-montaigne.fr,not_found,,,no_privacy_links
legalis.pl,found,common_path,https://legalis.pl/wydarzenia/legal-technology-innowacje-dedykowane-prawnikom/,
diariodealmeria.es,found,homepage_link,https://www.diariodealmeria.es/avisolegal/,
findsmiley.dk,not_found,,,no_privacy_links
strazgraniczna.pl,not_found,,,no_privacy_links
pwc.nl,found,homepage_link,https://www.pwc.nl/nl/dienstverlening/legal-business-solutions/privacy-gegevensbescherming.html,
matemaks.pl,not_found,,,homepage_unreachable
addhost.pl,not_found,,,no_privacy_links
deredactie.be,found,homepage_link,https://www.vrt.be/nl/info/privacy,
viagogo.de,found,common_path,https://www.viagogo.de/legal,
captrader-tracking.de,not_found,,,no_privacy_links
mostbet-bk.pl,not_found,,,no_privacy_links
hosters.es,not_found,,,no_privacy_links
aviation24.be,not_found,,,homepage_unreachable
guenstig-heizen.de,not_found,,,no_privacy_links
albin-michel.fr,found,common_path,https://www.albin-michel.fr/recherche?rq=privacy,
kairion.de,not_found,,,no_privacy_links
skyscanner.ro,found,common_path,https://www.skyscanner.ro/terms-of-service,
phoscon.de,found,homepage_link,https://phoscon.de/en/misc/privacy,
zlatestranky.cz,not_found,,,no_privacy_links
qpony.pl,not_found,,,no_privacy_links
saxion.nl,found,homepage_link,https://www.saxion.nl/over-saxion/privacyverklaring,
thaiembassy.de,not_found,,,no_privacy_links
mssante.fr,found,common_path,https://mssante.fr/home,
historianet.nl,not_found,,,no_privacy_links
ardalpha.de,not_found,,,no_privacy_links
penteres.it,not_found,,,homepage_unreachable
notebookcheck.pl,not_found,,,no_privacy_links
atmosfair.de,found,common_path,https://www.atmosfair.de/de/datenschutz/,
wk.se,found,homepage_link,https://www.wk.se/terms-and-conditions/,
copart.de,found,common_path,https://www.copart.de/en/privacy,
snelstart.nl,not_found,,,no_privacy_links
cisl.it,found,homepage_link,https://www.cisl.it/privacy/,
savethechildren.es,not_found,,,homepage_unreachable
avatel.es,not_found,,,privacy_links_empty
generali.ro,not_found,,,no_privacy_links
coincierge.de,not_found,,,homepage_unreachable
ungrandmarche.fr,not_found,,,no_privacy_links
cbdb.cz,not_found,,,no_privacy_links
allianzbanque.fr,not_found,,,no_privacy_links
nissan.de,found,common_path,https://www.nissan.de/legal/privacy.html,
mpexnet.de,not_found,,,no_privacy_links
apuntmedia.es,found,homepage_link,https://www.apuntmedia.es/condicions-d-us/,
sportnahrung-engel.de,found,homepage_link,https://www.sportnahrung-engel.de/marken/legal-power.html,
dyndns.dk,found,common_path,https://kyedns.com/terms,
menzis.nl,found,homepage_link,https://www.menzis.nl/nl-NL/privacy,
uppsala.se,not_found,,,no_privacy_links
screwfix.fr,not_found,,,homepage_unreachable
nathan.fr,not_found,,,no_privacy_links
rossmann.cz,not_found,,,no_privacy_links
xing.de,found,homepage_link,https://www.xing.com/terms,
shopauskunft.de,not_found,,,no_privacy_links
platformazakupowa.pl,not_found,,,no_privacy_links
touraine.fr,found,common_path,https://touraine.fr/,
sbroker.de,not_found,,,no_privacy_links
modns.fr,not_found,,,homepage_unreachable
apaczka.pl,not_found,,,no_privacy_links
netsite.dk,not_found,,,no_privacy_links
netsyst.fr,not_found,,,no_privacy_links
telecable.es,not_found,,,homepage_unreachable
zserver.cz,not_found,,,no_privacy_links
steuertipps.de,not_found,,,no_privacy_links
yacht.de,found,common_path,https://www.yacht.de/en/privacy-policy/,
autojournal.cz,not_found,,,no_privacy_links
wiesbadener-kurier.de,not_found,,,homepage_unreachable
banet.net.gr,not_found,,,homepage_unreachable
lovedeco.ro,found,common_path,https://lovedeco.ro/privacy-policy/,
lavanguardia.es,found,homepage_link,https://www.lavanguardia.com/cookies-privacy-LV-popup.html,
multitronic.fi,found,homepage_link,https://multitronic.fi/fi/return-policy,
filafarm.de,found,homepage_link,https://www.filafarm.de/policies/shipping-policy,
smlpc.lt,found,common_path,https://www.smlpc.lt/terms/,
kamera-express.nl,not_found,,,homepage_unreachable
dima.hu,not_found,,,no_privacy_links
iaa.de,found,common_path,https://www.iaa-mobility.com/de,
kurier.de,not_found,,,no_privacy_links
citymagazine.si,not_found,,,no_privacy_links
trivago.pl,found,common_path,https://www.trivago.pl/privacy,
fc.de,found,common_path,https://fc.de/en/privacy-policy,
paperblog.fr,not_found,,,no_privacy_links
pinakothek.de,found,common_path,https://www.pinakothek.de/en/data-protection,
thomann.dk,not_found,,,no_privacy_links
panservice.it,found,homepage_link,https://www.panservice.it/chi-siamo/informazioni-utili/informative-privacy,
nporadio2.nl,not_found,,,no_privacy_links
tcis.de,found,common_path,https://www.tomcom.de/,
race-shop.cz,not_found,,,no_privacy_links
efantasy.gr,found,common_path,https://www.efantasy.gr/privacy,
km.se,not_found,,,no_privacy_links
aboutyou.ee,not_found,,,homepage_unreachable
justice.gouv.fr,found,common_path,https://www.justice.gouv.fr,
edel-optics.de,not_found,,,no_privacy_links
dyson.be,not_found,,,homepage_unreachable
motostorm.it,found,homepage_link,https://www.motostorm.it/it/privacy.html,
fhios.es,found,common_path,https://www.fhios.es/privacy,
explora-service.it,not_found,,,no_privacy_links
made-in.be,found,common_path,https://www.made-in.be/privacy-policy/,
whitelabeldomein.nl,not_found,,,homepage_unreachable
napastousce.cz,found,homepage_link,https://napastousce.cz/privacy-policy,
zatrolene-hry.cz,not_found,,,homepage_unreachable
externet.hu,not_found,,,no_privacy_links
uni-ruse.bg,not_found,,,no_privacy_links
the42.ie,found,homepage_link,https://www.the42.ie/cookies-privacy-policy/,
gommadiretto.it,not_found,,,homepage_unreachable
anwap.be,not_found,,,homepage_unreachable
regione.veneto.it,found,homepage_link,https://www.regione.veneto.it/web/guest/privacy,
nji.nl,not_found,,,no_privacy_links
uninsubria.it,not_found,,,homepage_unreachable
aostasera.it,found,common_path,https://aostasera.it/privacy/,
ien.it,not_found,,,homepage_unreachable
ariva-services.de,found,common_path,https://ariva.ag,
drogas.lt,not_found,,,homepage_unreachable
espn.nl,not_found,,,no_privacy_links
evenea.pl,not_found,,,no_privacy_links
allekabels.nl,not_found,,,homepage_unreachable
webador.de,found,common_path,https://www.webador.de/datenschutz,
serviciodns.es,not_found,,,homepage_unreachable
awsdns-eusc-06.fr,not_found,,,homepage_unreachable
firenzeviola.it,found,homepage_link,https://www.firenzeviola.it/privacy-policy/,
cac.es,not_found,,,no_privacy_links
tudos.de,not_found,,,no_privacy_links
chip-secured-download.de,not_found,,,homepage_unreachable
tripod.de,not_found,,,no_privacy_links
bvoltaire.fr,found,common_path,https://www.bvoltaire.fr/legalisation-cannabis-bilan-legerement-mitige-colorado/,
imsig.pl,not_found,,,no_privacy_links
vertrieb-plattform.de,not_found,,,homepage_unreachable
liseberg.se,not_found,,,no_privacy_links
cottonclub.nl,found,homepage_link,https://www.cottonclub.nl/nl-nl/privacy.html,
pocasie.sk,not_found,,,no_privacy_links
fractii.ro,found,homepage_link,https://en.fractii.ro/cookie-policy.php,
atos.fr,found,common_path,https://atos.net/fr/,
infoclip.fr,not_found,,,no_privacy_links
ipgp.fr,found,common_path,https://www.ipgp.fr/en/privacy-policy/,
boliga.dk,not_found,,,homepage_unreachable
progettomodi.it,not_found,,,no_privacy_links
welingelichtekringen.nl,found,homepage_link,https://www.welingelichtekringen.nl/privacy-policy,
vkb.de,not_found,,,no_privacy_links
accessgo.de,not_found,,,no_privacy_links
polona.pl,found,common_path,https://polona.pl/privacy,
e-boks.dk,not_found,,,no_privacy_links
agensir.it,found,homepage_link,https://www.agensir.it/informativa-privacy/,
sac-it.dk,found,common_path,https://www.sac-it.dk/,
vdh.de,found,common_path,https://www.vdh.de/en/privacy-policy/,
skandia.se,not_found,,,homepage_unreachable
sportbild.de,not_found,,,no_privacy_links
sa-tech.de,not_found,,,homepage_unreachable
corendon.be,found,homepage_link,https://www.corendon.be/privacy-verklaring,
diariodepontevedra.es,found,homepage_link,https://www.diariodepontevedra.es/estaticas/aviso-legal.html,
restplatzboerse.at,not_found,,,no_privacy_links
contactel.cz,not_found,,,homepage_unreachable
autoscout24.cz,found,homepage_link,https://www.autoscout24.cz/company/privacy-agreement/,
mercishop.sk,not_found,,,no_privacy_links
savethechildren.it,not_found,,,homepage_unreachable
aktion-deutschland-hilft.de,not_found,,,no_privacy_links
motorst.dk,not_found,,,no_privacy_links
uni-mb.si,not_found,,,homepage_unreachable
stepstone.at,not_found,,,no_privacy_links
camping-goldenbeach.gr,found,homepage_link,https://plinko.net.gr/privacy-policy,
christiantour.ro,not_found,,,homepage_unreachable
turistinfo.ro,not_found,,,no_privacy_links
fagi.gr,not_found,,,no_privacy_links
openminds.be,not_found,,,homepage_unreachable
justanswer.es,found,common_path,https://www.justanswer.es/info/site-issue?ref=/privacy,
szerverplex.hu,not_found,,,no_privacy_links
brille24.de,found,homepage_link,https://www.brille24.de/ueber-uns/legal/datenschutz,
mymovies.dk,not_found,,,no_privacy_links
doxa.it,not_found,,,no_privacy_links
opisto.fr,not_found,,,no_privacy_links
hulapla.de,not_found,,,homepage_unreachable
pagro.at,not_found,,,homepage_unreachable
notino.nl,not_found,,,homepage_unreachable
expert-images.ro,not_found,,,no_privacy_links
awobbsued.de,not_found,,,homepage_unreachable
my-gateway.de,not_found,,,homepage_unreachable
medi.de,found,common_path,https://www.medi.de/en/privacy/,
edubox.pt,found,common_path,https://edubox.pt/privacy,
salzburgerfestspiele.at,found,common_path,https://www.salzburgerfestspiele.at/en/agb,
gummipuppen-wiki.de,not_found,,,no_privacy_links
ignitis.lt,found,common_path,https://ignitis.lt/,
invia.sk,not_found,,,no_privacy_links
grn.es,found,homepage_link,https://grn.cat/header/informaciolegal/,
baunetz.de,not_found,,,no_privacy_links
labelmobile.de,not_found,,,homepage_unreachable
aposoft-online.de,not_found,,,no_privacy_links
intef.es,found,homepage_link,https://intef.es/aviso-legal/,
sernet.de,found,common_path,https://www.sernet.de/en/data-protection-declaration,
panelariadna.pl,not_found,,,homepage_unreachable
gieldazegarkow.pl,found,homepage_link,https://gieldazegarkow.pl/privacy-policy,
zurich.es,skipped,existing_file,,
webnode.pt,found,common_path,https://www.webnode.com/pt/politica-de-privacidade/,
dalmatinskiportal.hr,not_found,,,no_privacy_links
securehost.de,not_found,,,no_privacy_links
eutekne.it,found,common_path,https://www.eutekne.it/Public/login.aspx?ReturnUrl=/Servizi/AreaUtente/Error.aspx?msg%3D404&msg=404,
megasrv.de,not_found,,,no_privacy_links
unios.hr,found,common_path,https://www.unios.hr/udzbenik/legal-regulatives-in-electrical-engineering-and-computer-science/,
matchi.se,found,homepage_link,https://www.matchi.se/privacypolicy,
tode.cz,not_found,,,homepage_unreachable
vot.pl,found,common_path,https://cyberfolks.pl,
biblia.es,not_found,,,homepage_unreachable
tantis.pl,not_found,,,homepage_unreachable
bunkr.fi,not_found,,,no_privacy_links
gvb.nl,not_found,,,homepage_unreachable
firsthost.lv,found,homepage_link,https://www.firsthost.lv/en/agreement,
fh-potsdam.de,found,common_path,https://www.fh-potsdam.de/en/privacy,
privatesportshop.fr,found,common_path,https://www.privatesportshop.fr/privacy,
koerber.de,found,homepage_link,https://www.koerber.com/en/legal-requirements,
cinema.de,not_found,,,no_privacy_links
previnet.it,found,common_path,https://www.previnet.it/,
lovasok.hu,found,common_path,https://eladolovak.lovasok.hu/privacy,
grupazprmedia.pl,not_found,,,homepage_unreachable
yourfilter.nl,not_found,,,homepage_unreachable
cronos.be,found,homepage_link,https://cronos-groep.be/privacy-policy/,
unica.ro,found,common_path,https://www.unica.ro/privacy-policy,
landesrecht-bw.de,found,common_path,https://www.landesrecht-bw.de/bsbw/privacy,
autosphere.fr,not_found,,,no_privacy_links
pzh.gov.pl,found,common_path,https://www.pzh.gov.pl/terms-of-use/,
fabel.dk,not_found,,,no_privacy_links
unalome.gr,not_found,,,homepage_unreachable
bitepito.hu,not_found,,,no_privacy_links
sofinco.fr,not_found,,,no_privacy_links
typepad.fr,not_found,,,homepage_unreachable
nask.waw.pl,not_found,,,homepage_unreachable
theses.cz,found,homepage_link,https://theses.cz/privacy/,
057info.hr,not_found,,,homepage_unreachable
ristorantemarenostro.it,not_found,,,no_privacy_links
rankomat.pl,not_found,,,no_privacy_links
dogs.ie,found,homepage_link,https://dogs.ie/terms,
venlo.nl,found,homepage_link,https://www.venlo.nl/privacy,
influenceetstrategie.fr,not_found,,,no_privacy_links
aboutyou.it,not_found,,,homepage_unreachable
auto.bg,not_found,,,no_privacy_links
wittich.de,not_found,,,no_privacy_links
filetracker.pl,found,common_path,https://filetracker.pl/privacy,
apollokino.ee,not_found,,,homepage_unreachable
airsoft-entrepot.fr,not_found,,,no_privacy_links
visvaris.lv,not_found,,,homepage_unreachable
protezionecivilebiella.it,not_found,,,no_privacy_links
fajn-brigady.cz,not_found,,,no_privacy_links
viaplay.dk,found,homepage_link,https://viaplay.dk/dk-da/privacy,
buffalo-grill.fr,not_found,,,no_privacy_links
jamk.fi,not_found,,,no_privacy_links
vanuffelenmode.nl,not_found,,,homepage_unreachable
kleinanzegien.de,found,common_path,https://de.kleinanzeigen.com/,
ausbildungsstellen.de,not_found,,,homepage_unreachable
dmmd.de,not_found,,,no_privacy_links
awsdns-eusc-22.nl,not_found,,,homepage_unreachable
unibet.se,not_found,,,homepage_unreachable
leaselink.pl,not_found,,,no_privacy_links
bikesale.de,not_found,,,homepage_unreachable
cdx.at,found,common_path,https://www.cdx.at/privacy,
luebeck.de,not_found,,,no_privacy_links
ddbelchatow.pl,not_found,,,no_privacy_links
meisterdrucke.ie,found,homepage_link,https://www.meisterdrucke.ie/info/privacy-policy,
nostalgie.fr,not_found,,,homepage_unreachable
vda.de,not_found,,,no_privacy_links
datos.gob.es,found,homepage_link,https://datos.gob.es/es/aviso-legal,
porno1.hu,found,common_path,https://porno1.hu/terms/,
turkuamk.fi,not_found,,,no_privacy_links
spelinspektionen.se,not_found,,,no_privacy_links
freelancer.co.it,not_found,,,homepage_unreachable
mclink-net.it,not_found,,,no_privacy_links
kulturradet.se,not_found,,,no_privacy_links
solidmediaserver.nl,not_found,,,no_privacy_links
nationalgeographic.nl,not_found,,,no_privacy_links
magicbet.bg,not_found,,,homepage_unreachable
cupraofficial.de,found,common_path,https://www.cupraofficial.de/datenschutz,
tcscloud.de,found,common_path,https://www.tcscloud.de/privacy,
hockeygm.fi,not_found,,,no_privacy_links
obi.si,not_found,,,no_privacy_links
uzbrussel.be,not_found,,,no_privacy_links
onalert.gr,not_found,,,no_privacy_links
handyhuellen.de,not_found,,,homepage_unreachable
proplanta.de,not_found,,,no_privacy_links
todofp.es,found,homepage_link,https://todofp.es/comunes/aviso-legal.html,
latvenergo.lv,not_found,,,no_privacy_links
recambioscoches.es,not_found,,,homepage_unreachable
2makeitwork.nl,found,homepage_link,https://www.2makeitwork.nl/privacy-statement/,
cisiaonline.it,found,homepage_link,https://cisiaonline.it/privacy,
bzfe.de,not_found,,,no_privacy_links
imagearts.de,not_found,,,no_privacy_links
awsdns-eusc-62.fr,not_found,,,homepage_unreachable
interflora.fr,found,common_path,https://www.interflora.fr/privacy,
mandmdirect.nl,found,common_path,https://www.mandm.com/nl/nl,
grupoelcorteingles.es,not_found,,,homepage_unreachable
toubiz.de,found,common_path,https://www.land-in-sicht.de/produkte/mein-toubiz-infosystem,
youmath.it,found,homepage_link,https://www.youmath.it/termini-e-condizioni-duso-privacy-policy.html,
sonepar.fr,found,homepage_link,https://www.sonepar.fr/fr-fr/static/cookies-policy,
archa.cz,not_found,,,no_privacy_links
autodoc.gr,not_found,,,homepage_unreachable
webhosting.be,not_found,,,homepage_unreachable
blogspot.sk,found,homepage_link,https://www.google.com/intl/ar/policies/privacy/,
teletu.it,found,common_path,https://www.teletu.it/index.php,
aboutyou.lv,not_found,,,homepage_unreachable
hosting.nl,found,common_path,https://hosting.nl/privacybeleid/,
nikana.gr,found,common_path,https://nikana.gr/privacy,
freenet-mobilfunk.de,found,common_path,https://www.freenet.de/legal/datenschutz/,
htwg-konstanz.de,not_found,,,no_privacy_links
ibh.de,found,common_path,https://www.ibh.de/,
carpisa.it,found,homepage_link,https://www.carpisa.it/it-it/policies/privacy-policy,
mmm-software.at,not_found,,,no_privacy_links
hsu-hh.de,found,common_path,https://www.hsu-hh.de/en/privacy-policy,
web365.ro,found,common_path,https://www.web365.ro,
nibe.se,found,common_path,https://www.nibe.eu/en-eu/about-nibe/nibe-privacy-policy,
denticover.pl,not_found,,,homepage_unreachable
tktn.be,found,homepage_link,https://www.talkatone.com/privacy/,
agosweb.it,not_found,,,no_privacy_links
tomsguide.fr,not_found,,,no_privacy_links
linux.edu.lv,not_found,,,no_privacy_links
sdui.de,found,common_path,https://sdui.de/datenschutz-webseite/,
primetelecom.ro,found,homepage_link,https://www.primetelecom.ro/legal/termeni-si-conditii/,
aia.gr,found,homepage_link,https://www.aia.gr/en/website-privacy-notice,
recollectibles.de,found,homepage_link,https://recollectibles.de/policies/privacy-policy,
tvmnews.mt,found,common_path,https://tvmnews.mt/en/privacy-policy/,
crihan.fr,not_found,,,no_privacy_links
fbbva.es,found,homepage_link,https://www.fbbva.es/aviso-legal-datos-personales-cookies/,
sysup.at,not_found,,,no_privacy_links
depechemode.cz,found,common_path,https://www.depechemode.cz/privacy,
nuvolaitaliana.it,not_found,,,homepage_unreachable
whyp.it,found,homepage_link,https://whyp.it/privacy-policy,
uni-salzburg.at,not_found,,,no_privacy_links
chip.pl,not_found,,,no_privacy_links
sonichealthcare.de,not_found,,,no_privacy_links
timeout.pt,found,common_path,https://www.timeout.com/privacy-notice,
xn--bafg-7qa.de,not_found,,,no_privacy_links
comestica.de,not_found,,,no_privacy_links
vpnpol.de,not_found,,,homepage_unreachable
duisburg.de,not_found,,,no_privacy_links
euautoteile.de,not_found,,,homepage_unreachable
